id,cap_name,type,industry_tree_id,company_id,parentId,mpath,capability_lib_id,capability,tags,location,technologies,hierarchy_id
22806,Distributor Management,master,,,22798,6385.22806.,402,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22807,Customer Relationship Management,master,,,22796,6385.22807.,358,9593,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22808,Offer Management,master,,,22811,6385.22808.,627,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22809,Direct Sales,master,,,23661,6385.22809.,393,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22810,Indirect Sales,master,,,23661,6385.22810.,507,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22811,Estimating & Quoting Management,master,,,23661,6385.22811.,1094,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
22812,CPQ,master,,,22811,6385.22812.,1259,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22813,Product Configurator,master,,,22812,6385.22813.,1389,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22814,Matrix-Based,master,,,22813,6385.22814.,1433,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22815,Rules Based,master,,,22813,6385.22815.,1434,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22816,Web-Enabled,master,,,22813,6385.22816.,1435,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22817,Parametric Configurator,master,,,22813,6385.22817.,1436,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22818,Systems Configurator,master,,,22813,6385.22818.,1437,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22819,Apparel Pricing Management,master,,,22812,6385.22819.,1390,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22820,Speeds and Feeds Management,master,,,22812,6385.22820.,1391,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22821,Metals Estimator,master,,,22812,6385.22821.,1392,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22822,Pricelists Management,master,,,22811,6385.22822.,1260,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22823,Catalog Management,master,,,22822,6385.22823.,1393,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22824,Promotions Management,master,,,22811,6385.22824.,1261,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22825,Rebate Management,master,,,22811,6385.22825.,1168,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
22826,eCommerce,master,,,22811,6385.22826.,417,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
22827,Portal Management,master,,,22826,6385.22827.,1394,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22828,Shopping Cart,master,,,22826,6385.22828.,1395,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22829,Chatbot,master,,,22826,6385.22829.,1146,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22830,Documentation Management,master,,,22826,6385.22830.,403,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22831,Custom Estimating / Bid Management,master,,,22811,6385.22831.,1262,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],6
22832,Contracts & Proposal Management,master,,,22811,6385.22832.,1263,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],7
22833,Capable to Promise Management,master,,,22811,6385.22833.,1264,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],8
22834,Workflow Management,master,,,22811,6385.22834.,1265,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],9
22835,Contact Management,master,,,22807,6385.22835.,1157,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22836,Opportunity Management,master,,,22807,6385.22836.,1266,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22837,Sales Funnel Management,master,,,22839,6385.22837.,1267,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22838,Customer Scorecard,master,,,6385,6385.22838.,1268,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
22839,Sales Forecasting,master,,,23661,6385.22839.,1095,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22840,S & OP,master,,,22839,6385.22840.,1269,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22841,Funnel Management,master,,,6385,6385.22841.,1270,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],6
22842,Forecast Reporting,master,,,22839,6385.22842.,1271,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22843,Compensation Management,master,,,22839,6385.22843.,1272,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22844,Salesforce Management,master,,,23661,6385.22844.,1096,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],6
22845,Direct Sales,master,,,22844,6385.22845.,393,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22846,Indirect Sales,master,,,22844,6385.22846.,507,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22847,Sales Channel,master,,,22844,6385.22847.,1273,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22848,Omnichannel,master,,,22844,6385.22848.,628,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22849,eCommerce,master,,,22848,6385.22849.,417,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22850,Field Sales,master,,,22848,6385.22850.,449,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22851,Omnichannel,master,,,22848,6385.22851.,628,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22852,Social Media,master,,,22848,6385.22852.,895,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22853,Partner,master,,,22848,6385.22853.,658,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22854,Distributor Management,master,,,22848,6385.22854.,402,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22855,Dealer Management,master,,,22848,6385.22855.,1379,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22856,Aftermarket,master,,,22844,6385.22856.,1274,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22857,Sales Operations,master,,,23661,6385.22857.,1097,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
22858,Order Processing,master,,,22857,6385.22858.,1275,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22859,Customer Account Management,master,,,6385,6385.22859.,333,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
22860,Managed Services,master,,,22381,6385.22860.,1396,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],11
22861,Contracts Management,master,,,22381,6385.22861.,1397,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],12
22862,Complaint Management,master,,,22381,6385.22862.,1398,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],13
22863,Reservation & Allocation Processing,master,,,22857,6385.22863.,1276,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22864,EDI,master,,,22857,6385.22864.,1277,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22865,Release Management,master,,,22857,6385.22865.,1278,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
22866,Customer Advocacy,master,,,22381,6385.22866.,1149,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],9
22867,Aftermarket Service,master,,,22380,6385.22867.,117,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22868,Auctions,master,,,22867,6385.22868.,141,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22869,Pricing,master,,,22867,6385.22869.,717,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22870,Returns and Reclamations,master,,,22867,6385.22870.,1279,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22871,Core Swaps,master,,,22867,6385.22871.,1280,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
22872,Store/Warehouse,master,,,20629,6385.22872.,913,9577,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
22873,Demand Forecast,master,,,6385,6385.22873.,382,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],43
22874,Demand Management,master,,,22872,6385.22874.,383,9613,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22875,Inventory Visibility,master,,,22874,6385.22875.,534,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22876,Scheduling,master,,,22874,6385.22876.,862,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22877,Inbound/Receive,master,,,22872,6385.22877.,503,9610,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22878,Receiving,master,,,22877,6385.22878.,789,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22879,Sort and Stock,master,,,22877,6385.22879.,898,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22880,Pick/Pack/Ship,master,,,22877,6385.22880.,689,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22881,Inventory Management,master,,,22872,6385.22881.,531,9612,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22882,Augmented Reality,master,,,22664,6385.22882.,144,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],9
22883,Autonomous Vehicles,master,,,6385,6385.22883.,148,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],17
22884,"Barcode Label, Thermal Printers",master,,,22881,6385.22884.,164,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22885,Gesture Recognition,master,,,22897,6385.22885.,480,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22886,Inventory Visibility,master,,,22881,6385.22886.,534,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22887,Multi-echelon Inventory Optimization,master,,,22881,6385.22887.,618,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
22888,Numerical Control,master,,,22881,6385.22888.,625,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
22889,Optimization,master,,,22881,6385.22889.,639,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],6
22890,Pallet Design (New Materials),master,,,22611,6385.22890.,654,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22891,Predict,master,,,22881,6385.22891.,710,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22892,Report,master,,,22881,6385.22892.,813,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],8
22893,RFID-based Inventory Management System,master,,,22904,6385.22893.,831,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22894,Robotics,master,,,22664,6385.22894.,841,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],8
22895,Track,master,,,22881,6385.22895.,939,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],7
22896,Virtual Reality,master,,,22664,6385.22896.,963,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22897,Wireless Industrial Gloves,master,,,22664,6385.22897.,976,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22898,Storage,master,,,22903,6385.22898.,911,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22899,Cold Storage,master,,,22898,6385.22899.,1281,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22900,Clean Room Storage,master,,,22898,6385.22900.,1282,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22901,Caged Materials,master,,,22898,6385.22901.,1283,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22902,Material Review Board (MRB),master,,,22898,6385.22902.,1284,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22903,Warehouse Management,master,,,22872,6385.22903.,1098,9611,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22904,Warehouse Management System (WMS),master,,,22903,6385.22904.,1285,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22905,WMS Lean Management,master,,,22903,6385.22905.,1286,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22906,Kaizen Initiatives,master,,,22905,6385.22906.,1399,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22907,Gemba Walks,master,,,22905,6385.22907.,1400,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22908,Six Sigma,master,,,22905,6385.22908.,1401,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22909,Supply Chain Management,master,,,20629,6385.22909.,925,9576,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
22910,Fleet Management,master,,,6385,6385.22910.,465,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],55
22911,Forecast & Demand Planning,master,,,6385,6385.22911.,466,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],52
22912,Plan,master,,,6385,6385.22912.,27,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],50
22913,Procure,master,,,6385,6385.22913.,729,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],51
22914,Returns Management,master,,,22909,6385.22914.,826,9605,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22915,Source/Procure,master,,,22909,6385.22915.,899,9607,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22916,Supplier Relationship Management,master,,,22915,6385.22916.,924,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22917,Vendor Management,master,,,22916,6385.22917.,960,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22918,Supplier Contracting,master,,,22916,6385.22918.,922,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22919,Negotiation,master,,,22916,6385.22919.,621,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22920,Monitor,master,,,22916,6385.22920.,607,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22921,Supplier Relationship Management,master,,,6385,6385.22921.,924,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],20
22922,Vendor Management,master,,,22921,6385.22922.,960,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22923,Supplier Contracting,master,,,22921,6385.22923.,922,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22924,Negotiation,master,,,22921,6385.22924.,621,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22925,Monitor,master,,,22921,6385.22925.,607,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22926,Track,master,,,22915,6385.22926.,939,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22927,Monitor & Predictive Alerts,master,,,22926,6385.22927.,608,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22928,Lot Tracking & Traceability,master,,,22926,6385.22928.,566,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22929,Plan/Design,master,,,22909,6385.22929.,690,9608,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22930,Demand Planning,master,,,22929,6385.22930.,384,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22931,Forecasting,master,,,22930,6385.22931.,468,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22932,Monitor & Revise,master,,,22930,6385.22932.,609,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22933,Continuous Replenishment,master,,,22930,6385.22933.,297,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22934,Distribution Planning,master,,,22929,6385.22934.,400,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22935,Capacity Utilization,master,,,22934,6385.22935.,206,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22936,Destination Requirements,master,,,22934,6385.22936.,388,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22937,Finished Goods Inventory,master,,,22934,6385.22937.,462,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22938,Master Data,master,,,22934,6385.22938.,596,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22939,Optimize Dispatch,master,,,22934,6385.22939.,640,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22940,Replenishment,master,,,22934,6385.22940.,812,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22941,Storage Facility,master,,,22934,6385.22941.,912,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22942,Materials Planning,master,,,22929,6385.22942.,599,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22943,Critical Materials Planning,master,,,23080,6385.22943.,324,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22944,Partner Planning,master,,,22942,6385.22944.,659,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22945,Production Planning,master,,,22983,6385.22945.,755,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22946,Market Production Planning,master,,,22945,6385.22946.,590,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22947,Capital Expense Policies,master,,,22945,6385.22947.,207,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22948,Constrainted Optimization,master,,,22945,6385.22948.,288,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22949,Labor & Materials,master,,,22945,6385.22949.,548,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22950,Outsourcing Design,master,,,22945,6385.22950.,651,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22951,Production Process Design,master,,,22945,6385.22951.,756,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22952,Returns Management,master,,,22929,6385.22952.,826,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22953,Requirements,master,,,22952,6385.22953.,818,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22954,Assess Resources,master,,,22952,6385.22954.,130,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22955,Plans & Budgeting,master,,,22952,6385.22955.,693,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22956,Sourcing Planning,master,,,22929,6385.22956.,901,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22957,Requirements,master,,,22956,6385.22957.,818,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22958,Assess Resources,master,,,22956,6385.22958.,130,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22959,Plans & Budgeting,master,,,22956,6385.22959.,693,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22960,Constraints Planning,master,,,22983,6385.22960.,1287,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22961,Quality Planning,master,,,22612,6385.22961.,776,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22962,Scenarios & Resilience,master,,,22929,6385.22962.,861,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22963,Requirements,master,,,6385,6385.22963.,818,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],18
22964,Selection & Negotiation,master,,,22915,6385.22964.,870,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22965,Assessments,master,,,22964,6385.22965.,132,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22966,Negotiation,master,,,22964,6385.22966.,621,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22967,Contract Management,master,,,22969,6385.22967.,298,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],1
22968,Scheduling,master,,,22969,6385.22968.,862,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22969,Order Management,master,,,22915,6385.22969.,643,,"[1, 2]","{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22970,Review,master,,,22969,6385.22970.,828,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22971,Solicit Quotes,master,,,22964,6385.22971.,897,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22972,Exception Resolution,master,,,22969,6385.22972.,439,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],3
22973,Scheduling,master,,,22969,6385.22973.,862,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],4
22974,PO Tracking,master,,,22969,6385.22974.,696,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],5
22975,Deliver,master,,,22969,6385.22975.,28,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],6
22976,Verify,master,,,22975,6385.22976.,962,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22977,Returns Management,master,,,22975,6385.22977.,826,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22978,Transfer,master,,,22975,6385.22978.,950,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22979,Payments,master,,,22969,6385.22979.,672,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],7
22980,Supplier Inventory Management,master,,,22881,6385.22980.,923,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],2
22981,Spend Management,master,,,22915,6385.22981.,906,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],6
22982,Make,master,,,6385,6385.22982.,25,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],23
22983,Planning & Scheduling,master,,,22488,6385.22983.,1288,9601,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22984,Production,master,,,6385,6385.22984.,754,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],29
22985,Assembly,master,,,22984,6385.22985.,23,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22986,Robotics,master,,,22985,6385.22986.,841,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22987,Autonomous,master,,,22985,6385.22987.,147,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
22988,Fabrication,master,,,22984,6385.22988.,34,,[1],"{""city"": """", ""state"": """", ""address"": """", ""country"": """", ""zipcode"": 0}",[],0
